system:index,B,G,N,R,training_poly,.geo
410,111.0,97.0,1.0,83.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86824996936375,43.07864207630532]}"
411,111.0,97.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86983998741663,43.07982785248036]}"
412,108.0,73.0,7.0,64.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78920720751407,43.10444169126524]}"
413,112.0,98.0,1.0,83.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86795352531998,43.07921699808716]}"
414,114.0,103.0,5.0,90.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82445709926291,43.175884705811264]}"
415,111.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86956150967855,43.07914513286443]}"
416,112.0,98.0,1.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86927404878763,43.078866655126355]}"
417,114.0,94.0,5.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82550812814533,43.17564216068455]}"
418,112.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87004659993198,43.07882173936215]}"
419,111.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86966032435981,43.07972903779911]}"
420,125.0,115.0,4.0,99.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84960992721825,43.123521907899935]}"
421,105.0,98.0,2.0,79.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88261403075681,43.129477738233646]}"
422,102.0,88.0,4.0,74.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86042564323905,43.19531526540677]}"
423,108.0,94.0,1.0,82.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86851946394897,43.07946852636672]}"
424,108.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86852844710181,43.080097347065596]}"
425,106.0,76.0,7.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78969229776749,43.10426202820841]}"
426,122.0,132.0,9.0,112.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8201811185105,43.19547696215791]}"
427,107.0,100.0,2.0,79.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8826769128267,43.129585536067744]}"
428,112.0,97.0,1.0,88.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86841166611488,43.079720054646266]}"
429,118.0,117.0,6.0,109.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81989365761959,43.195602726297686]}"
430,107.0,74.0,7.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78945873579362,43.10426202820841]}"
431,130.0,122.0,8.0,107.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84806482492958,43.12364767203971]}"
432,114.0,98.0,1.0,83.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86829488512794,43.08012429652412]}"
433,111.0,101.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8688518406041,43.07883072251499]}"
434,110.0,97.0,1.0,83.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87021727983596,43.07978293671616]}"
435,112.0,95.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86997473470925,43.07888462143204]}"
436,111.0,95.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86878895853421,43.079558357895124]}"
437,111.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86916625095354,43.079208014934316]}"
438,109.0,77.0,7.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78966534830896,43.10462135432206]}"
439,108.0,74.0,7.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78900059499871,43.104720169003315]}"
440,107.0,92.0,1.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86904048681376,43.07864207630532]}"
441,114.0,94.0,5.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8253284650885,43.17597453733968]}"
442,110.0,95.0,1.0,87.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86948066130299,43.07883072251499]}"
443,104.0,74.0,7.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78899161184587,43.104792034226044]}"
444,101.0,87.0,4.0,74.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86075801989418,43.19532424855961]}"
445,119.0,108.0,6.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8488553423796,43.123692587803916]}"
446,111.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86939082977457,43.079558357895124]}"
447,130.0,102.0,8.0,103.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82531049878283,43.17562419437887]}"
448,110.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8701184651547,43.07916309917012]}"
449,109.0,97.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87019033037744,43.07938767799114]}"
450,126.0,123.0,4.0,104.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84953806199553,43.1237105541096]}"
451,114.0,114.0,2.0,123.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.92388263490926,43.04270946494054]}"
452,128.0,118.0,5.0,100.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.848945173908,43.12353089105277]}"
453,114.0,100.0,1.0,83.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86951659391434,43.07887563827919]}"
454,111.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87012744830754,43.07950445897808]}"
455,108.0,98.0,1.0,82.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87008253254334,43.079693105187744]}"
456,118.0,98.0,5.0,91.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82481642537655,43.17587572265842]}"
457,112.0,100.0,1.0,83.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86865421124159,43.07895648665477]}"
458,110.0,97.0,1.0,82.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86853743025466,43.07932479592125]}"
459,127.0,118.0,5.0,109.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84891822444949,43.1235578405113]}"
460,109.0,114.0,1.0,122.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.92383771914506,43.04282624592748]}"
461,130.0,127.0,5.0,108.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84864872986425,43.12389021716643]}"
462,111.0,99.0,1.0,82.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86943574553878,43.08007938075991]}"
463,111.0,97.0,1.0,80.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86888777321546,43.079001402418974]}"
464,111.0,97.0,1.0,83.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87010948200187,43.07998056607866]}"
465,112.0,98.0,1.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86948964445583,43.07996259977298]}"
466,111.0,98.0,1.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8695704928314,43.07972903779911]}"
467,123.0,106.0,7.0,104.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82450201502712,43.17555232915614]}"
468,110.0,95.0,1.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8693548971632,43.078902587737716]}"
469,124.0,114.0,5.0,94.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84876551085118,43.123899200319265]}"
470,109.0,95.0,1.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86942676238594,43.079791919868995]}"
471,111.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87010049884903,43.079612256812176]}"
472,103.0,82.0,7.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78945873579362,43.10409134830443]}"
473,110.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86818708729385,43.079306829615575]}"
474,109.0,98.0,1.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86891472267399,43.07963022311785]}"
475,110.0,99.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86811522207113,43.079181065475794]}"
476,113.0,113.0,1.0,123.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.92449348930246,43.042700481787705]}"
477,133.0,122.0,7.0,124.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84899907282505,43.12384530140222]}"
478,111.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86871709331147,43.07898343611329]}"
479,108.0,98.0,1.0,83.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87012744830754,43.07915411601727]}"
480,141.0,136.0,10.0,119.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.849115853812,43.123899200319265]}"
481,133.0,121.0,8.0,113.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84827143744492,43.12361173942835]}"
482,117.0,110.0,6.0,104.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82037874787301,43.19586323773008]}"
483,112.0,97.0,1.0,82.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87035202712858,43.07904631818318]}"
484,110.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86923811617628,43.07973802095195]}"
485,111.0,99.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86901353735524,43.07939666114398]}"
486,108.0,97.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86993880209788,43.080097347065596]}"
487,107.0,80.0,7.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78955755047487,43.10430694397262]}"
488,112.0,98.0,5.0,91.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82535541454703,43.176154200396496]}"
489,119.0,98.0,6.0,108.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82515778518453,43.17585775635274]}"
490,111.0,95.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86979507165242,43.07882173936215]}"
491,104.0,64.0,0.0,52.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72750193064789,43.075093730933055]}"
492,112.0,95.0,1.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86908540257797,43.07897445296045]}"
493,112.0,97.0,1.0,82.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87042389235131,43.078794789903625]}"
494,106.0,99.0,2.0,73.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88268589597953,43.12949570453933]}"
495,114.0,100.0,5.0,91.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82489727375213,43.17597453733968]}"
496,111.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86846556503193,43.079234964392846]}"
497,137.0,130.0,10.0,130.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84825347113924,43.12313563232777]}"
498,113.0,99.0,1.0,82.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86881590799274,43.079486492672395]}"
499,114.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86995676840357,43.080070397607074]}"
500,133.0,122.0,8.0,121.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8490978875063,43.123405126913]}"
501,123.0,115.0,5.0,93.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84851398257163,43.123485975288574]}"
502,112.0,98.0,1.0,83.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86914828464786,43.078624109999645]}"
503,136.0,125.0,10.0,120.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84867567932278,43.124069880223246]}"
504,103.0,79.0,7.0,65.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78935093795953,43.10424406190273]}"
505,110.0,98.0,1.0,82.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8694626949973,43.079926667161615]}"
506,111.0,95.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86860031232455,43.07914513286443]}"
507,112.0,99.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87003761677914,43.079755987257634]}"
508,103.0,79.0,7.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78974619668453,43.10469321954479]}"
509,108.0,70.0,7.0,68.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78872211726063,43.104513556487966]}"
510,112.0,98.0,1.0,87.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86837573350351,43.07922598124]}"
511,130.0,117.0,8.0,107.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84873856139266,43.12362072258119]}"
512,123.0,114.0,5.0,98.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84963687667678,43.12318054809197]}"
513,112.0,95.0,1.0,82.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86958845913708,43.07922598124]}"
514,122.0,100.0,6.0,99.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82449303187428,43.17565114383739]}"
515,126.0,118.0,5.0,113.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8494661967728,43.12309071656356]}"
516,113.0,100.0,1.0,87.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86815115468248,43.078660042611006]}"
517,112.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86975015588821,43.07919903178148]}"
518,135.0,136.0,9.0,127.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8491607695762,43.123584789969826]}"
519,125.0,117.0,5.0,115.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84934043263303,43.123387160607315]}"
520,124.0,123.0,8.0,115.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8199206070781,43.19537814747665]}"
521,122.0,115.0,4.0,93.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84862178040572,43.12362072258119]}"
522,111.0,98.0,5.0,90.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8249332063635,43.17601945310388]}"
523,107.0,73.0,7.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78916229174986,43.10472915215615]}"
524,111.0,97.0,1.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86955252652571,43.07954039158945]}"
525,109.0,95.0,1.0,87.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86964235805412,43.078938520349084]}"
526,109.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8682859019751,43.07929784646273]}"
527,112.0,97.0,1.0,82.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87008253254334,43.07936072853262]}"
528,113.0,113.0,2.0,123.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.92411619688313,43.04283522908032]}"
529,122.0,114.0,7.0,104.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82485235798792,43.17573199221296]}"
530,111.0,99.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87001965047345,43.080061414454235]}"
531,108.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86877099222853,43.0796392062707]}"
532,106.0,82.0,7.0,64.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78962043254475,43.10474711846184]}"
533,112.0,95.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86847454818476,43.080241077511054]}"
534,112.0,97.0,1.0,82.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86845658187909,43.07895648665477]}"
535,104.0,79.0,7.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78941382002941,43.104720169003315]}"
536,111.0,95.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86878895853421,43.07951344213092]}"
537,112.0,99.0,1.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86868116070012,43.080097347065596]}"
538,109.0,97.0,1.0,80.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87019931353028,43.07912716655875]}"
539,111.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86892370582683,43.07954039158945]}"
540,112.0,99.0,1.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8697681221939,43.078938520349084]}"
541,121.0,110.0,4.0,98.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84945721361996,43.12380936879085]}"
542,109.0,99.0,1.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86816013783533,43.0802500606639]}"
543,112.0,94.0,1.0,83.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87010049884903,43.079414627449665]}"
544,111.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86922913302342,43.080070397607074]}"
545,112.0,99.0,1.0,82.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86812420522396,43.07960327365933]}"
546,122.0,119.0,5.0,101.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84872957823983,43.123971065541994]}"
547,105.0,74.0,7.0,68.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78935992111236,43.10406439884591]}"
548,113.0,97.0,1.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87001066732061,43.078938520349084]}"
549,108.0,98.0,1.0,83.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86902252050808,43.078731907833735]}"
550,111.0,115.0,1.0,122.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.92414314634165,43.04258370080077]}"
551,109.0,97.0,1.0,83.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87024422929449,43.07998056607866]}"
552,128.0,115.0,5.0,101.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84907992120063,43.12392614977779]}"
553,112.0,98.0,3.0,87.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86801640738987,43.07865105945817]}"
554,111.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8695704928314,43.07989971770309]}"
555,104.0,82.0,7.0,68.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78964738200328,43.104172196680004]}"
556,104.0,100.0,2.0,79.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8829374242591,43.129693333901834]}"
557,114.0,91.0,5.0,90.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82495117266917,43.175920638422625]}"
558,111.0,98.0,1.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86865421124159,43.07976497041047]}"
559,121.0,111.0,4.0,88.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84801092601252,43.12324343016186]}"
560,110.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86816013783533,43.079037335030335]}"
561,111.0,98.0,5.0,91.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82557101021521,43.1756960596016]}"
562,111.0,99.0,1.0,82.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86903150366092,43.07894750350192]}"
563,110.0,97.0,1.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86986693687516,43.07987276824457]}"
564,106.0,74.0,7.0,62.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78977314614306,43.104136264068636]}"
565,125.0,118.0,5.0,101.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84890924129664,43.12364767203971]}"
566,109.0,98.0,1.0,83.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86945371184446,43.07990870085593]}"
567,135.0,127.0,8.0,113.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84898110651937,43.12341411006584]}"
568,121.0,99.0,5.0,94.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82509490311463,43.17572300906012]}"
569,124.0,118.0,5.0,94.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.848945173908,43.12317156493913]}"
570,108.0,97.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86851048079613,43.07991768400878]}"
571,112.0,95.0,1.0,82.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86905845311945,43.07888462143204]}"
572,128.0,117.0,5.0,98.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84827143744492,43.12385428455506]}"
573,109.0,98.0,1.0,82.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87031609451721,43.078803773056464]}"
574,130.0,124.0,6.0,111.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84810974069377,43.12327037962038]}"
575,125.0,112.0,5.0,90.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84892720760233,43.123899200319265]}"
576,109.0,94.0,1.0,83.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86887879006262,43.07909123394738]}"
577,126.0,118.0,5.0,114.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84903500543642,43.1230996997164]}"
578,111.0,98.0,1.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86947167815013,43.079279880157046]}"
579,112.0,94.0,1.0,87.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86969625697117,43.07894750350192]}"
580,108.0,74.0,7.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78864126888507,43.104172196680004]}"
581,126.0,122.0,7.0,106.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82460981286121,43.17579487428285]}"
582,112.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86910336888366,43.0795314084366]}"
583,114.0,97.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86966930751265,43.079863785091725]}"
584,104.0,101.0,2.0,79.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88303623894035,43.12938790670523]}"
585,113.0,95.0,1.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.869875920028,43.07883970566783]}"
586,136.0,123.0,8.0,116.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84804685862389,43.12375546987381]}"
587,112.0,98.0,1.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86973218958254,43.07901936872465]}"
588,128.0,114.0,5.0,103.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84881940976824,43.1235129247471]}"
589,128.0,121.0,5.0,109.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84899907282505,43.12371953726244]}"
590,112.0,95.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87035202712858,43.07881275620931]}"
591,112.0,95.0,1.0,88.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86795352531998,43.07877682359794]}"
592,112.0,97.0,1.0,82.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87022626298881,43.07919004862864]}"
593,104.0,64.0,0.0,55.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7272414192155,43.07524644453135]}"
594,131.0,122.0,6.0,113.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84846008365459,43.12319851439765]}"
595,123.0,127.0,7.0,114.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82030688265029,43.195369164323814]}"
596,128.0,116.0,5.0,111.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8482894037506,43.12367462149824]}"
597,108.0,97.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87036999343427,43.079450560061034]}"
598,109.0,95.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86812420522396,43.07939666114398]}"
599,114.0,99.0,1.0,86.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86897760474388,43.08001649869003]}"
600,148.0,156.5,80.0,153.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82728679240789,43.18627821364853]}"
601,182.0,181.0,35.0,178.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90707515594339,43.05870846015071]}"
602,142.0,141.0,56.0,141.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88190436168236,43.09703059017125]}"
603,144.0,146.0,63.0,147.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.852736064407,43.15852925452207]}"
604,140.0,141.0,60.0,141.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86489925335397,43.09144306910403]}"
605,145.0,148.0,65.0,148.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85429014984852,43.05302212440223]}"
606,135.0,140.0,53.0,145.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85745221964862,43.132388279754196]}"
607,142.0,144.0,61.0,149.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8539577731934,43.05315687169485]}"
608,138.0,137.0,34.0,141.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75732599808066,43.07285692587559]}"
609,139.0,147.0,62.0,149.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85766781531682,43.13219963354453]}"
610,137.0,144.0,54.0,145.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8577306973867,43.13217268408601]}"
611,145.0,148.0,64.0,147.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86490823650682,43.09155086693812]}"
612,186.0,196.0,41.0,187.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90689549288656,43.05844794871832]}"
613,145.0,149.0,67.0,149.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86508789956363,43.091640698466534]}"
614,135.0,142.0,55.0,145.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85678746633837,43.13188522319509]}"
